Date,Max Temperature,Min Temperature,Precipitation,Wind,Relative Humidity,Solar Radiation
01-Jan-79,27.955,26.305,1.6410816,3.262688796,0.781039494,16.6382955
02-Jan-79,27.775,26.057,0.7484436,3.474351601,0.799524648,22.8540366
03-Jan-79,27.899,25.985,0.448894404,3.14093331,0.80877929,22.8249594
04-Jan-79,28.126,25.914,0.02059938,3.715196128,0.800380287,22.8850893
05-Jan-79,27.492,25.67,0.475502112,3.339796025,0.79132498,22.85251614
06-Jan-79,28.126,26.037,0,3.804894357,0.796366043,22.91973516
07-Jan-79,28.488,25.964,0,3.722425992,0.803382964,23.01407118
08-Jan-79,28.384,26.315,0.017166132,3.927047575,0.800042462,22.93436718
09-Jan-79,28.164,26.696,1.333809792,4.679046556,0.798207061,22.92643116
10-Jan-79,27.171,26.062,1.07631882,4.637894501,0.817549408,22.76483058
11-Jan-79,28.057,25.728,2.953435104,4.065460338,0.797273822,22.9373415
12-Jan-79,27.621,26.441,7.77626064,3.6592434,0.805349427,22.63567734
13-Jan-79,28.105,25.353,3.5422344,3.412660463,0.811848975,22.56238656
14-Jan-79,27.653,26.585,1.25141148,3.61161307,0.804670155,22.83704784
15-Jan-79,27.872,26.727,1.762964654,3.910815731,0.797430319,22.89234771
16-Jan-79,28.714,26.514,0.6900786,2.862012254,0.792600349,23.19564879
17-Jan-79,28.55,26.617,0.01373292,3.891617384,0.802457778,23.28856893
18-Jan-79,28.735,26.74,0,4.438888858,0.795517168,23.28462666
19-Jan-79,28.415,26.84,0.411987506,4.188975334,0.792306982,23.25943548
20-Jan-79,28.575,26.671,2.2727988,4.241399184,0.789677447,23.27956884
21-Jan-79,28.586,26.763,2.51484102,4.840898447,0.790078876,23.27141034
22-Jan-79,28.326,26.448,1.22394528,4.413828851,0.802366985,23.3398143
23-Jan-79,28.136,26.367,0.32272308,4.41503096,0.803872786,23.29779042
24-Jan-79,28.2,26.773,0.077247504,3.243281987,0.796914424,23.16673017
25-Jan-79,28.37,26.638,0.15449508,3.128269183,0.808509065,23.19671817
26-Jan-79,28.42,26.442,0,3.522765875,0.808447446,23.36101929
27-Jan-79,28.07,26.965,3.12423336,4.28784586,0.801919039,23.37344685
28-Jan-79,28.179,26.764,1.38015792,4.01528871,0.803372691,23.4288486
29-Jan-79,27.799,26.49,3.18603492,3.719061953,0.798268299,23.39701704
30-Jan-79,27.672,26.252,0.27637452,4.084057223,0.793156535,23.61667176
31-Jan-79,27.349,26.369,0.988768332,4.004118159,0.78603532,23.59542024
01-Feb-79,27.339,26.625,8.18137908,4.060783756,0.800024655,23.73901524
02-Feb-79,27.38,26.648,6.08711112,4.28262183,0.798380584,23.65491996
03-Feb-79,27.365,26.634,9.5066046,3.36008242,0.790481382,23.71100832
04-Feb-79,27.843,26.423,5.36270148,3.722887595,0.779182023,22.69287792
05-Feb-79,27.65,26.403,0.453185906,2.898754871,0.781046061,19.789704
06-Feb-79,27.886,26.864,1.829911082,3.141806451,0.792316524,22.70491848
07-Feb-79,27.666,26.907,2.54230596,3.560528241,0.798133664,24.03714312
08-Feb-79,28.19,26.768,4.16278836,3.443089304,0.797877485,24.19780248
09-Feb-79,28.206,27,1.73892996,4.272462629,0.793889258,24.31811592
10-Feb-79,27.765,26.505,5.1034968,3.726812477,0.802687504,24.2960112
11-Feb-79,27.866,26.778,9.827616816,4.983536947,0.795148275,24.14856888
12-Feb-79,27.811,26.588,3.45039696,4.738692987,0.784435414,24.1812576
13-Feb-79,27.431,26.718,7.087895424,3.824555804,0.794501952,23.3577522
14-Feb-79,27.352,26.677,5.7540906,3.958578229,0.811199021,24.07803345
15-Feb-79,27.832,26.809,12.60509844,4.144489412,0.810454128,22.8369942
16-Feb-79,26.986,26.102,21.02337576,4.492200788,0.819369794,23.16487365
17-Feb-79,28.197,26.252,1.16987364,2.937679496,0.772132019,24.66061551
18-Feb-79,28.164,26.435,8.64314928,3.339847575,0.772949709,24.18873399
19-Feb-79,28.347,26.437,7.137680638,2.447271396,0.792110098,17.80193871
20-Feb-79,28.21,27.086,0.84629088,4.349139012,0.804975349,23.5108098
21-Feb-79,28.107,26.952,0.612830916,4.735661121,0.802431002,23.90794308
22-Feb-79,27.71,26.023,3.563692308,4.210327236,0.804728989,24.21624573
23-Feb-79,27.365,26.285,6.346323864,3.6554541,0.796500758,23.69120805
24-Feb-79,27.949,26.068,8.564189126,3.053105518,0.795849996,24.96481983
25-Feb-79,27.844,26.69,6.45961716,3.741831274,0.797032233,24.73379847
26-Feb-79,27.595,26.855,16.72324757,3.379387831,0.788678221,22.37174973
27-Feb-79,27.142,26.305,24.76385867,3.839417739,0.809834591,23.5504692
28-Feb-79,27.229,25.196,107.7810552,3.99361834,0.839826759,14.52926232
01-Mar-79,27.249,26.173,4.616833406,3.809779506,0.787061873,21.99425805
02-Mar-79,27.442,25.95,4.13360586,2.820848659,0.770722292,20.2301973
03-Mar-79,27.42,26.488,0.027465826,2.808051867,0.725918415,20.68380324
04-Mar-79,27.632,26.493,9.95979366,3.551222118,0.753599777,20.81345121
05-Mar-79,27.792,26.134,7.75566108,3.600007508,0.805007871,20.12140998
06-Mar-79,28.454,25.969,3.474428292,2.311218803,0.776099508,23.6835531
07-Mar-79,28.067,26.757,0.051498396,3.444593909,0.767461569,25.73870265
08-Mar-79,28.281,26.807,4.57821108,2.959483585,0.758314634,22.826916
09-Mar-79,28.044,26.997,9.2268072,3.655299589,0.789194723,26.5024125
10-Mar-79,27.977,26.77,4.6588878,3.269372013,0.784172177,26.52373485
11-Mar-79,27.786,26.963,6.221006316,3.231366953,0.79645682,26.59145085
12-Mar-79,28.095,26.366,1.256562612,3.57420176,0.786918128,24.4530171
13-Mar-79,28.352,26.674,0.30212424,3.355560273,0.774689996,26.67947265
14-Mar-79,28.185,27.039,3.714749964,4.744437173,0.793864248,26.6949693
15-Mar-79,28.478,26.903,1.48315446,3.588844684,0.783937292,26.6230098
16-Mar-79,28.49,27.456,0.363922466,3.318512953,0.784089793,26.3894481
17-Mar-79,28.988,27.596,0.240326028,3.903478788,0.798977961,26.8135947
18-Mar-79,28.76,27.662,2.20756716,4.250468244,0.792473708,26.7625674
19-Mar-79,28.177,27.175,2.094269191,3.762975289,0.791012687,26.7981147
20-Mar-79,28.576,27.6,3.15856944,4.136989991,0.786170274,26.8187931
21-Mar-79,28.675,27.613,2.12173344,3.997133497,0.801801087,26.91421155
22-Mar-79,28.82,27.692,0.082397448,4.403506263,0.793013736,25.16388597
23-Mar-79,29.192,27.866,0,4.479448347,0.792710139,22.80136806
24-Mar-79,28.964,27.52,1.10549808,4.384790728,0.780198532,26.73495045
25-Mar-79,28.256,26.995,0.55961604,4.094856708,0.795980866,25.713342
26-Mar-79,29.536,27.208,0.216293177,2.844057738,0.770997302,23.68052325
27-Mar-79,28.794,27.336,0.77247612,4.34412095,0.799440805,23.22005895
28-Mar-79,27.847,26.923,9.908301096,3.81604199,0.79268678,24.1065
29-Mar-79,27.765,26.868,0.6660459,3.376017102,0.788369627,23.7088098
30-Mar-79,28.38,26.448,0.010299679,3.431861804,0.79634252,24.6142161
31-Mar-79,28.576,26.909,0.18539424,3.374677985,0.78029004,26.6742513
01-Apr-79,27.877,26.282,10.61553852,3.42582717,0.800415736,24.903675
02-Apr-79,27.295,26.754,7.93762056,3.31697036,0.803996795,14.421429
03-Apr-79,27.838,26.048,9.49631004,3.084560345,0.789534727,11.21878044
04-Apr-79,27.747,26.391,21.86964018,3.784036811,0.788411948,11.59385184
05-Apr-79,27.842,26.547,4.97130948,2.216329451,0.771111115,13.4648424
06-Apr-79,27.581,26.241,6.02874936,4.073992475,0.795555554,17.82141185
07-Apr-79,27.205,25.927,21.42334476,3.52636585,0.817933669,22.04347997
08-Apr-79,27.185,26.407,10.17608256,3.243294869,0.808704529,24.55256023
09-Apr-79,27.354,26.727,8.17451388,3.457262085,0.803319513,23.4186138
10-Apr-79,27.447,26.744,3.43494396,3.192269618,0.791577615,25.3677465
11-Apr-79,28.341,27.11,7.81402788,3.09526537,0.782516606,24.63963523
12-Apr-79,28.092,27.371,7.77625956,3.532517478,0.785970768,24.60391783
13-Apr-79,28.147,26.588,10.56918636,3.07249483,0.781182969,25.7942808
14-Apr-79,28.769,27.306,0.254058732,2.793022025,0.772091806,26.8450317
15-Apr-79,28.742,27.695,0.027465804,2.911766774,0.763061985,24.1719759
16-Apr-79,28.269,27.712,3.8005848,3.959015473,0.793608618,26.6495013
17-Apr-79,27.995,27.309,7.30590804,3.970498988,0.80222385,25.98086923
18-Apr-79,27.697,26.083,23.27727283,3.326448243,0.820063027,11.11202379
19-Apr-79,29.605,26.177,9.9460764,3.842140267,0.795300795,18.83588047
20-Apr-79,29.135,27.387,1.757811845,4.24121892,0.80029603,22.80892248
21-Apr-79,28.312,27.3,12.25318586,3.878339684,0.788734699,25.0458201
22-Apr-79,28.459,27.078,7.32307896,1.986773859,0.773504423,23.93302338
23-Apr-79,28.927,27.091,0.17852796,2.030687607,0.746688045,26.2963125
24-Apr-79,28.68,27.399,0,3.278408475,0.773854534,26.57638037
25-Apr-79,28.911,27.576,0.06179814,2.08907253,0.769966785,26.17683617
26-Apr-79,28.626,26.278,55.7762022,3.709708444,0.820065085,12.56917428
27-Apr-79,27.247,25.754,74.72421194,3.055828988,0.846946994,11.3967549
28-Apr-79,27.671,26.042,8.486941493,3.432202888,0.818180035,12.7834929
29-Apr-79,27.843,26.171,14.24789333,2.395165873,0.795802943,19.97471837
30-Apr-79,27.466,26.492,18.2493049,3.122693131,0.818204713,24.75787097
01-May-79,26.991,25.954,11.98196366,1.829099055,0.816318117,12.35491578
02-May-79,28.365,25.676,2.26936296,2.158487763,0.756048836,20.45288743
03-May-79,27.644,26.813,13.47542802,4.130735588,0.782403609,21.4691634
04-May-79,27.166,26.367,22.9167985,3.917940891,0.802966422,16.77605371
05-May-79,26.682,25.257,53.7798168,3.970546983,0.834621053,8.37742608
06-May-79,26.657,25.662,26.13371432,3.90534242,0.818194629,13.25992075
07-May-79,28.259,25.739,14.04189828,3.807241287,0.795314297,22.78529417
08-May-79,27.859,26.177,9.801864,3.329393444,0.772509665,15.43646383
09-May-79,27.247,25.872,2.49423984,2.707221941,0.784043649,17.28938743
10-May-79,27.789,25.788,5.118944558,1.837646563,0.739962406,20.77216589
11-May-79,27.856,25.856,2.609252712,2.488338092,0.77840747,24.06954737
12-May-79,27.299,25.958,7.055279784,2.969254517,0.809711475,18.81287163
13-May-79,27.538,26.239,3.007505333,2.208437749,0.784154445,25.58767277
14-May-79,27.976,25.85,0.525284172,2.450695258,0.771582147,25.89423077
15-May-79,28.698,26.652,2.41012332,3.405824683,0.7589034,19.79015177
16-May-79,28.088,26.305,10.41641217,2.402049005,0.796040258,22.82946343
17-May-79,26.721,26.067,15.17142462,4.190792581,0.83409464,11.69583581
18-May-79,27.267,25.591,15.69672063,2.421153296,0.837652228,10.98506664
19-May-79,28.373,25.79,7.597732104,3.143983324,0.817393713,18.83211077
20-May-79,27.286,26.401,9.527210993,3.250611164,0.829889053,21.30356477
21-May-79,28.523,26.151,0,2.139107951,0.781408658,24.0121116
22-May-79,28.142,26.761,0.03089903,2.494704504,0.801504357,19.2130785
23-May-79,28.008,26.749,0,2.743101082,0.797810839,23.29475357
24-May-79,27.899,25.737,21.15899172,3.008710218,0.823591362,17.1563112
25-May-79,27.24,25.763,20.78477424,2.656444425,0.841130287,10.4502366
26-May-79,26.951,25.38,10.56061025,2.203719736,0.843200352,18.56070223
27-May-79,26.312,25.875,7.27157867,1.94176092,0.832816845,13.3112259
28-May-79,26.409,25.802,5.560114046,2.24660155,0.83316274,13.00139863
29-May-79,26.956,25.567,6.279376406,2.513884654,0.816688338,20.5592634
30-May-79,27.726,25.07,1.960372224,2.498766567,0.803167893,24.9172344
31-May-79,27.328,25.634,3.265000603,2.959294419,0.806646623,24.5140866
01-Jun-79,26.903,25.773,1.30290984,2.769651302,0.808156337,24.42785623
02-Jun-79,26.67,25.633,9.142686266,2.65820719,0.819259237,21.62132071
03-Jun-79,26.128,25.317,13.37242385,3.147770539,0.846284306,20.26682129
04-Jun-79,27.322,25.555,10.6498715,4.179178529,0.835152081,24.3232317
05-Jun-79,26.093,25.014,35.2008846,3.394335981,0.854564742,16.42849065
06-Jun-79,26.594,25.301,13.41877066,2.71742895,0.808535777,19.1827143
07-Jun-79,27.288,25.862,2.221297625,1.650014099,0.783162825,20.5212933
08-Jun-79,27.037,25.266,11.8927008,3.15578053,0.836918923,23.4182196
09-Jun-79,25.973,24.413,99.5241672,3.410513159,0.874517846,7.45205886
10-Jun-79,26.48,24.418,61.97661886,4.098016199,0.849587485,11.84658732
11-Jun-79,25.941,25.159,13.59386676,3.762581269,0.833773734,13.279446
12-Jun-79,26.507,25.24,19.55910067,4.933816647,0.803294637,14.0730246
13-Jun-79,26.925,25.584,3.0487104,3.271204859,0.768688889,20.34652275
14-Jun-79,26.194,25.106,0.058364849,4.069046756,0.772361258,14.3715402
15-Jun-79,26.471,25.163,0.279807811,5.186145578,0.766005068,18.866421
16-Jun-79,26.021,25.217,0.666046764,5.517120558,0.767221291,22.68399737
17-Jun-79,25.708,24.742,6.88190616,4.226034624,0.800410888,17.54500032
18-Jun-79,25.788,24.766,11.73820401,4.624071687,0.818395423,10.52224425
19-Jun-79,24.813,23.406,51.036642,6.385734026,0.854293039,3.21913422
20-Jun-79,25.736,23.511,2.403257479,3.161821219,0.755040919,11.52308925
21-Jun-79,25.639,24.232,5.855363906,4.673383145,0.816682423,8.90707167
22-Jun-79,25.184,24.247,7.19260848,4.487004382,0.82254662,4.47935742
23-Jun-79,25.368,24.507,15.59544048,4.120579162,0.838444057,16.31211408
24-Jun-79,25.427,24.44,6.639009048,4.962506347,0.818412276,14.5130607
25-Jun-79,25.043,24.325,22.83095799,4.442869594,0.831296905,7.52495148
26-Jun-79,25.672,24.664,5.448531751,3.851768917,0.830222175,19.3479786
27-Jun-79,25.772,25.018,4.438301018,4.009807315,0.830185677,21.34163923
28-Jun-79,25.317,24.862,14.81524056,3.303591687,0.851578516,12.09701133
29-Jun-79,25.766,24.591,13.08145454,2.655753233,0.847699383,19.36118923
30-Jun-79,25.872,24.597,23.2068987,3.37137361,0.846571878,20.44772237
01-Jul-79,25.921,24.61,30.91964303,4.204116509,0.837854235,22.67364283
02-Jul-79,26.63,24.874,0.32787324,4.46975726,0.789281671,24.30687017
03-Jul-79,25.571,24.193,5.00564772,4.442918173,0.813418955,17.21170483
04-Jul-79,25.763,24.766,4.576494506,4.799603772,0.791339351,9.4883616
05-Jul-79,25.631,25.022,0,4.210570504,0.758262986,11.1551652
06-Jul-79,26.157,25.071,0.271224907,3.92275261,0.74707846,10.58844096
07-Jul-79,25.773,24.738,0.284958014,3.164652481,0.751215507,14.04028638
08-Jul-79,26.41,24.985,0.152778758,2.635950481,0.747227728,19.78199667
09-Jul-79,26.847,24.444,0,3.391162918,0.759881929,21.33151515
10-Jul-79,25.468,24.505,6.717104892,4.033690536,0.821231919,11.34287057
11-Jul-79,24.914,23.937,22.854996,4.16146592,0.853864058,3.62649411
12-Jul-79,25.907,24.241,11.77597025,4.904645291,0.817116578,12.99408525
13-Jul-79,25.313,24.342,14.08653162,4.165039158,0.827032228,17.73624449
14-Jul-79,25.138,24.112,21.79928452,3.965536451,0.833917438,14.44061383
15-Jul-79,25.273,24.078,14.237593,3.027642326,0.825874614,13.45792446
16-Jul-79,25.487,24.111,5.772973608,4.007241723,0.823810792,20.59369063
17-Jul-79,24.789,24.216,20.88604548,5.633974238,0.839392753,7.57512882
18-Jul-79,25.087,24.431,14.29595892,4.566800167,0.816633534,8.72589069
19-Jul-79,24.745,23.688,30.58744707,4.540477352,0.830676523,5.92756776
20-Jul-79,24.524,23.98,24.11156187,4.273953515,0.84048143,9.9781317
21-Jul-79,24.897,23.895,28.14560244,4.095162918,0.860288127,12.47518683
22-Jul-79,24.989,24.267,18.76430808,4.847954337,0.841745322,19.32806297
23-Jul-79,24.871,24.13,19.35997524,3.096311742,0.851006708,17.19669618
24-Jul-79,24.709,23.782,33.94260252,2.931210937,0.862426279,16.26165477
25-Jul-79,24.939,23.939,17.22621329,3.920211385,0.851686605,13.40814285
26-Jul-79,25.021,23.892,16.57219572,3.675180602,0.853443852,18.23444352
27-Jul-79,24.724,23.759,58.0284108,3.482071169,0.868405289,15.32671965
28-Jul-79,25.168,23.861,30.05791128,3.116301391,0.861910261,20.23177545
29-Jul-79,25.05,24.073,14.50538892,3.645365214,0.858932592,21.25524168
30-Jul-79,25.163,24.226,20.33759124,3.5020983,0.851189408,21.67982503
31-Jul-79,24.835,23.874,39.44435175,4.218910897,0.868052261,14.71826088
01-Aug-79,25.328,24.426,11.53221091,4.067030512,0.829800617,17.18403723
02-Aug-79,25.326,23.848,11.57855984,4.101535399,0.838451006,21.4850835
03-Aug-79,24.88,23.735,14.30110311,4.956044362,0.844130692,18.01277685
04-Aug-79,25.161,23.635,17.40303022,4.755430606,0.846052207,17.52744717
05-Aug-79,25.348,24.236,0.259208921,3.697837644,0.821552951,20.34809955
06-Aug-79,24.668,23.871,8.615683476,4.219816457,0.850053515,21.15534915
07-Aug-79,24.611,24.055,19.01064614,4.897354152,0.862928423,13.5086634
08-Aug-79,24.598,24.298,3.082179485,6.256178465,0.842138852,9.4006728
09-Aug-79,25.016,24.28,0.522709214,5.628063094,0.826528574,14.08162743
10-Aug-79,24.877,24.323,0.319290134,5.485057037,0.817572203,16.9372107
11-Aug-79,24.83,24.485,1.611900857,6.448099172,0.838446286,7.97523705
12-Aug-79,24.861,24.393,1.170730742,5.832694177,0.83611965,13.98083058
13-Aug-79,25.049,24.362,0.767326385,5.937504214,0.837000045,20.12861131
14-Aug-79,24.985,24.176,0.839424391,5.535013493,0.827073805,16.05971394
15-Aug-79,24.755,24.329,2.660750892,5.256003263,0.844655101,12.37504905
16-Aug-79,25.206,24.027,1.375866187,6.358880607,0.81092153,20.63762237
17-Aug-79,25.853,24.093,0.384521659,4.344848106,0.802258375,18.28895787
18-Aug-79,25.349,24.179,3.077887406,5.838263214,0.833679233,13.54185072
19-Aug-79,24.865,24.022,18.67332305,5.045512302,0.835673313,10.63187143
20-Aug-79,25.629,24.143,3.170583187,5.53719989,0.835279309,19.3302009
21-Aug-79,25.4,23.993,3.573991346,6.491286246,0.837126261,18.97756605
22-Aug-79,24.745,24.134,2.490806945,6.470809263,0.82982758,9.95552073
23-Aug-79,25.128,23.492,10.33745375,3.632916683,0.842058518,14.43065715
24-Aug-79,24.701,23.794,15.88382485,3.692506943,0.853835599,10.31546214
25-Aug-79,25.644,23.993,8.672333666,3.404235743,0.83673778,20.62822383
26-Aug-79,24.933,23.953,10.07909819,3.498881167,0.854304384,20.01324168
27-Aug-79,24.899,24.076,20.58048279,4.217019224,0.85364537,17.90296758
28-Aug-79,24.822,24.109,15.58512983,5.664350979,0.851455352,13.93278723
29-Aug-79,24.524,24.049,1.436805612,4.254561288,0.801302857,11.74190895
30-Aug-79,25.068,24.017,0.202560466,4.524625935,0.787070561,14.37501917
31-Aug-79,25.084,24.239,1.793861186,4.970459366,0.82245981,10.1653299
01-Sep-79,24.948,24.132,13.69000152,4.462943748,0.839290069,11.63648907
02-Sep-79,24.983,23.967,8.025168283,3.874263706,0.840334574,19.32643843
03-Sep-79,24.947,24.09,26.10969947,4.263815292,0.850876819,20.4397317
04-Sep-79,25.386,24.068,1.407621607,3.810118266,0.831542519,20.81946737
05-Sep-79,25.526,24.302,1.26514409,3.644757332,0.829986269,18.47362903
06-Sep-79,25.525,24.399,2.31056244,4.32353009,0.843850642,22.0656951
07-Sep-79,24.937,24.256,40.71462793,4.577623185,0.850323873,14.20177752
08-Sep-79,25.86,24.284,28.67430424,3.374497236,0.850237897,11.60617392
09-Sep-79,26.241,23.923,10.07480412,3.182477129,0.852477176,20.93006837
10-Sep-79,26.145,24.294,1.043701344,3.444454167,0.84756349,25.93142057
11-Sep-79,25.446,24.808,8.80537176,4.016737184,0.851140578,24.0287589
12-Sep-79,24.991,24.422,11.70387468,3.458329716,0.867313854,10.05587118
13-Sep-79,25.713,24.246,4.30355088,2.757857485,0.844622639,20.79253123
14-Sep-79,25.212,24.34,4.042625018,3.324022072,0.851072393,22.2605424
15-Sep-79,25.004,24.28,28.53526824,4.413205543,0.863200927,12.15855117
16-Sep-79,25.626,24.234,15.96193176,3.469489907,0.844072871,18.12526697
17-Sep-79,25.685,24.865,2.492524404,3.179752965,0.840048131,16.22187857
18-Sep-79,25.652,24.573,0.034332271,3.414781213,0.85116097,18.168696
19-Sep-79,26.112,24.665,4.428002066,3.552872247,0.851478436,22.71487723
20-Sep-79,26.557,24.896,0,3.154773266,0.843963796,25.68937997
21-Sep-79,26.134,25.257,6.675049037,4.133878166,0.857838719,24.5296692
22-Sep-79,25.755,24.787,11.75194042,3.957111653,0.852145995,21.7457991
23-Sep-79,25.569,24.816,9.206198424,3.75243683,0.849948774,14.36894863
24-Sep-79,25.377,24.818,11.06014644,2.986004277,0.855207072,8.060958
25-Sep-79,25.86,24.518,12.73555836,3.252674528,0.845252138,19.194921
26-Sep-79,25.717,24.567,8.980466681,3.514951899,0.848949492,21.95060803
27-Sep-79,25.508,24.384,11.75794512,3.524421053,0.85261103,24.10514237
28-Sep-79,25.576,24.391,9.3950262,3.841966521,0.851581221,24.19396243
29-Sep-79,25.423,24.768,15.73792199,2.914100964,0.840260307,19.10621491
30-Sep-79,26.038,24.277,10.23102104,2.878062066,0.844891064,19.73682403
01-Oct-79,26.192,24.901,10.60180577,2.975759155,0.838291158,22.96304863
02-Oct-79,26.289,25.056,2.667616675,3.886891182,0.846343952,21.2477607
03-Oct-79,26.012,24.969,4.940415504,2.993749959,0.845537287,11.4491223
04-Oct-79,26.535,24.876,7.309340978,2.420126399,0.841665577,16.24786963
05-Oct-79,26.476,25.006,4.12158852,3.398009499,0.846782629,22.86832363
06-Oct-79,26.416,24.915,8.47320372,3.691536761,0.848064269,21.4383303
07-Oct-79,25.649,24.942,20.79849348,3.933830914,0.856018334,16.9983603
08-Oct-79,25.441,24.773,13.85650472,2.809772829,0.84213213,17.24794063
09-Oct-79,26.152,24.973,0.67634568,3.48294417,0.835325308,22.74203563
10-Oct-79,25.59,24.723,9.757237838,3.56107646,0.852846822,14.8883049
11-Oct-79,25.304,24.61,19.64835612,3.277844003,0.850822883,9.14343516
12-Oct-79,25.808,23.98,64.29062808,1.762078735,0.870870682,10.42183044
13-Oct-79,26.833,24.796,1.400758128,2.913255477,0.843357828,20.9847942
14-Oct-79,26.894,25.043,0.43945308,3.881749975,0.834478319,25.57653617
15-Oct-79,26.283,25.246,5.50174644,4.163828179,0.842874763,25.36690097
16-Oct-79,25.857,25.026,10.02502584,3.27852642,0.843558845,25.15156697
17-Oct-79,25.766,25.005,6.84242172,3.29254502,0.847211696,25.17355663
18-Oct-79,27.114,25.003,1.38015576,3.213112006,0.829359126,25.1828433
19-Oct-79,26.656,25.409,8.421705,3.628977562,0.837140519,22.1438835
20-Oct-79,26.531,25.163,8.23803156,3.686037815,0.846092251,23.67820843
21-Oct-79,26.047,25.114,11.77253404,3.531828397,0.85310628,21.0522933
22-Oct-79,26.244,25.309,11.78627184,3.613134845,0.842025124,22.88227457
23-Oct-79,25.886,24.568,18.42269292,3.195270126,0.851922981,21.04734197
24-Oct-79,26.702,25.19,5.445103579,1.938829332,0.817455071,19.22518494
25-Oct-79,26.879,25.628,1.768112993,3.117284183,0.834679733,22.1788152
26-Oct-79,26.296,25.522,8.873175744,3.294044355,0.841136496,22.65643037
27-Oct-79,26.243,25.089,11.29531762,3.33079857,0.842358562,20.84473037
28-Oct-79,26.194,25.289,2.822113368,1.3580872,0.806898437,12.79806354
29-Oct-79,26.037,25.274,7.937623735,2.975794678,0.833049143,21.1614786
30-Oct-79,26.424,25.159,0.401687186,2.822179424,0.824512512,22.5649143
31-Oct-79,27.068,24.787,0.01373292,2.757570323,0.845141885,24.108804
01-Nov-79,26.494,25.72,7.020945108,3.627855603,0.850275,23.0543388
02-Nov-79,26.196,25.189,21.35639095,4.031234569,0.852613612,11.64498624
03-Nov-79,25.763,25.039,14.94140504,4.044590574,0.834057933,11.99829103
04-Nov-79,27.245,25.043,0.024032592,2.507362961,0.822940861,21.29494723
05-Nov-79,27.623,24.982,0.34332264,3.181402286,0.826701171,23.4005634
06-Nov-79,27.194,25.954,0.11501298,3.464728051,0.82919833,23.4699732
07-Nov-79,26.758,26.261,4.58679479,3.900362686,0.847509383,21.76796754
08-Nov-79,26.478,25.429,15.27442686,3.695534234,0.839651942,13.61610774
09-Nov-79,27.713,25.264,1.24454394,2.985179881,0.824055406,22.3253415
10-Nov-79,26.905,25.85,2.458190066,2.783627881,0.846514424,12.6193014
11-Nov-79,26.936,25.92,2.69680032,3.105009838,0.838142002,17.97158657
12-Nov-79,27.116,25.838,2.08740132,3.070460853,0.827588489,23.46272143
13-Nov-79,27.111,24.859,30.73426026,2.92684099,0.839847834,16.901604
14-Nov-79,25.805,24.306,125.3883668,3.114554828,0.871405118,2.15808786
15-Nov-79,26.628,25.348,12.71667734,2.729778966,0.837299331,15.6624723
16-Nov-79,27.467,25.771,1.908876269,3.515324972,0.814813505,22.2775335
17-Nov-79,27.505,26.015,2.096843904,3.878183822,0.814894307,22.18916743
18-Nov-79,27.874,25.186,0.884057119,2.624825127,0.823774202,22.864329
19-Nov-79,27.347,26.193,2.16980064,3.504745094,0.832960808,22.88402143
20-Nov-79,26.986,26.273,2.58178824,3.443626755,0.81742949,22.53999377
21-Nov-79,26.758,25.668,9.81731772,2.987885001,0.82144068,22.4213616
22-Nov-79,28.157,24.843,0.453186,2.476640319,0.819460573,22.7594286
23-Nov-79,28.037,25.93,0,3.245458949,0.827382144,22.6254321
24-Nov-79,27.461,26.443,2.89077804,2.925227132,0.819912996,22.2921567
25-Nov-79,27.64,26.058,0.25062588,2.643938738,0.816382601,23.2917678
26-Nov-79,27.81,26.583,2.655601366,3.754582937,0.812164455,23.3529768
27-Nov-79,28.118,26.238,1.23252696,3.364594261,0.80259887,22.8642174
28-Nov-79,27.418,26.473,2.937126643,3.448659309,0.801673129,19.6371018
29-Nov-79,27.644,26.105,6.14891196,3.257702298,0.820450624,22.1312277
30-Nov-79,27.119,25.949,8.4251448,3.357563559,0.810413118,22.9270518
01-Dec-79,28.316,25.813,6.567763212,2.156787517,0.785991614,22.9631067
02-Dec-79,28.224,26.278,1.9449216,2.938742352,0.796943099,23.0091822
03-Dec-79,28.002,26.035,0.087547356,3.435731646,0.810203519,22.9697955
04-Dec-79,27.696,25.952,4.47349464,3.625523172,0.805039956,22.6802214
05-Dec-79,27.513,25.935,4.83742008,3.832321103,0.795184399,22.3225839
06-Dec-79,27.648,25.757,1.3183596,3.275958658,0.785944249,22.7107701
07-Dec-79,28.321,25.889,0.19054404,3.714379338,0.789900677,22.9933737
08-Dec-79,27.863,25.927,0.08239752,3.814393926,0.796838658,22.8773232
09-Dec-79,27.633,26.063,0.95100228,3.867013493,0.79817191,22.7523366
10-Dec-79,27.921,26.307,2.286528026,3.805441512,0.792475267,22.6999152
11-Dec-79,28.252,26.009,0.565623936,3.268760267,0.795152544,22.7145879
12-Dec-79,28.365,26.22,0.537299892,4.096802463,0.785487706,22.7921625
13-Dec-79,28.921,26.22,0.16479504,4.446670394,0.782090992,22.7704527
14-Dec-79,28.59,26.116,0,4.709628586,0.798075936,22.5731826
15-Dec-79,28.083,26.415,0.985336452,4.705582168,0.790796685,22.4969616
16-Dec-79,28.262,26.363,0.21286044,4.543976696,0.780811792,22.7290014
17-Dec-79,28.536,26.095,0.192260772,4.188679585,0.801416998,22.7406357
18-Dec-79,28.713,26.122,0.649738044,3.911087793,0.784957881,22.7586915
